what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322352569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322352835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322403022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322414890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322414953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322415047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322827854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331322836801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322848329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322851660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322855446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322859200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322862203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322866286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322870027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322873674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322876742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322879794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322883034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322885929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331322889185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331322950193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331322951837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323078054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323090737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323098472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323098487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323098597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323141757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323143777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323143792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323143886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323478162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323491507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1331323491570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331323494104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323510985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323512862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323514176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323514192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323514317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323551082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323563356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1331323563450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323577553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323579898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323587246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323587262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323587418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331323632063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323704049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323722184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323747057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331323762128
activated,view,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.ui.explorer",1331323770391
executed,command,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.command.SynchronizeCommand",1331323777390
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1331323779301
opened,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.sync.views.SynchronizeView",1331323779770
