what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.editor",1331158093305
activated,editor,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.editor",1331158106544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331158155728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158171862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158172097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158172238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158172426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158172802
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331158174728
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331158174916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331158195734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158200072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158200104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158200307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158268695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331158290626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158297585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331158300197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158312693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158312709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158312818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158445754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158457065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331158458801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158468908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331158472554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331158474369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158482489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158482505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158482896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158892197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158896434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158896512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158896809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331158983265
