what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331311972025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331312069181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331312088767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331312104466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331314993624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331314996524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331314996571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331314996665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315192287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315193431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315979234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315984521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315984521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331315984677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331317143836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331317163416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331317165970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331317172601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331317951215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331317953234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331318605857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331318612794
