what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220684011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220710293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220710309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220710434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220747546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331220766266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331220770836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331220778381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331220784407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220786364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220786395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220786551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220836003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220843671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220843718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220843812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331220861328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331220871608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331220876946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331220892774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331220899020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331220902198
